region_psgc,province_psgc,city_muni_psgc,barangay_psgc,barangay_name,latitude,longitude
040000000,041000000,041012000,041012049,Sinisian West,13.912550,120.852270
040000000,041000000,041013000,041013002,Bagong Pook,14.032033,120.680759
040000000,041000000,041013000,041013003,Balibago,13.941381,120.648900
040000000,041000000,041013000,041013004,Binubusan,13.969482,120.638428
040000000,041000000,041013000,041013005,Bungahan,14.047090,120.637987
040000000,041000000,041013000,041013007,Cumba,13.971858,120.660946
040000000,041000000,041013000,041013008,Humayingan,13.996749,120.672486
040000000,041000000,041013000,041013009,Kapito,14.016239,120.668903
040000000,041000000,041013000,041013012,Lumaniag,13.994617,120.634365
040000000,041000000,041013000,041013013,Luyahan,13.964191,120.617680
040000000,041000000,041013000,041013014,Malaruhatan,14.038398,120.665480
040000000,041000000,041013000,041013015,Matabungkay,13.946747,120.624969
040000000,041000000,041013000,041013016,Barangay 1,14.035454,120.651026
040000000,041000000,041013000,041013017,Barangay 2,14.038138,120.651349
040000000,041000000,041013000,041013018,Barangay 3,14.040582,120.650733
040000000,041000000,041013000,041013019,Barangay 4,14.037940,120.653659
040000000,041000000,041013000,041013020,Barangay 5,14.041353,120.652851
040000000,041000000,041013000,041013021,Prenza,14.012868,120.639868
040000000,041000000,041013000,041013022,Puting-Kahoy,13.989478,120.653413
040000000,041000000,041013000,041013023,San Diego,14.033626,120.633511
040000000,041000000,041014000,041014001,Adya,13.876618,121.138917
040000000,041000000,041014000,041014003,Anilao,13.907017,121.172667
040000000,041000000,041014000,041014004,Anilao-Labac,13.891150,121.185540
040000000,041000000,041014000,041014005,Antipolo Del Norte,13.927960,121.167827
040000000,041000000,041014000,041014006,Antipolo Del Sur,13.913786,121.186372
040000000,041000000,041014000,041014007,Bagong Pook,13.948505,121.105498
040000000,041000000,041014000,041014008,San Sebastian,13.935448,121.153734
040000000,041000000,041014000,041014009,Balintawak,13.957979,121.155402
040000000,041000000,041014000,041014010,Banaybanay,13.932291,121.116311
040000000,041000000,041014000,041014011,Bolbok,13.923134,121.150432
040000000,041000000,041014000,041014012,Bugtong na Pulo,14.002073,121.169883
040000000,041000000,041014000,041014013,Bulacnin,13.986117,121.144095
040000000,041000000,041014000,041014014,Bulaklakan,13.942936,121.094519
040000000,041000000,041014000,041014015,Calamias,13.872685,121.151127
040000000,041000000,041014000,041014016,Cumba,13.904655,121.136105
040000000,041000000,041014000,041014017,Dagatan,13.967505,121.183829
040000000,041000000,041014000,041014018,Duhatan,13.933577,121.079828
040000000,041000000,041014000,041014020,Halang,13.949015,121.079206
040000000,041000000,041014000,041014021,Inosloban,13.988518,121.169195
040000000,041000000,041014000,041014022,Kayumanggi,13.923524,121.159890
040000000,041000000,041014000,041014024,Latag,13.930376,121.179489
040000000,041000000,041014000,041014025,Lodlod,13.929801,121.140292
040000000,041000000,041014000,041014026,Lumbang,13.983201,121.201328
040000000,041000000,041014000,041014027,Mabini,13.895015,121.152603
040000000,041000000,041014000,041014028,Malagonlong,13.910219,121.158195
040000000,041000000,041014000,041014029,Malitlit,13.937864,121.230497
040000000,041000000,041014000,041014030,Marauoy,13.966391,121.165659
040000000,041000000,041014000,041014031,Mataas Na Lupa,13.941749,121.150883
040000000,041000000,041014000,041014032,Munting Pulo,13.953684,121.190108
040000000,041000000,041014000,041014033,Pagolingin Bata,13.886354,121.164809
040000000,041000000,041014000,041014034,Pagolingin East,13.883962,121.175886
040000000,041000000,041014000,041014035,Pagolingin West,13.879338,121.168338
040000000,041000000,041014000,041014036,Pangao,13.917499,121.124142
040000000,041000000,041014000,041014037,Pinagkawitan,13.900237,121.196900
040000000,041000000,041014000,041014038,Pinagtongulan,13.929795,121.098937
040000000,041000000,041014000,041014039,Plaridel,13.999900,121.188039
040000000,041000000,041014000,041014040,Poblacion Barangay 1,13.940295,121.157462
040000000,041000000,041014000,041014041,Poblacion Barangay 10,13.941828,121.168792
040000000,041000000,041014000,041014042,Poblacion Barangay 11,13.940448,121.163837
040000000,041000000,041014000,041014043,Poblacion Barangay 2,13.943673,121.158542
040000000,041000000,041014000,041014044,Poblacion Barangay 3,13.944315,121.161595
040000000,041000000,041014000,041014045,Poblacion Barangay 4,13.941478,121.160487
040000000,041000000,041014000,041014046,Poblacion Barangay 5,13.942459,121.162341
040000000,041000000,041014000,041014047,Poblacion Barangay 6,13.939031,121.162353
040000000,041000000,041014000,041014048,Poblacion Barangay 7,13.935276,121.159059
040000000,041000000,041014000,041014049,Poblacion Barangay 8,13.939125,121.165327
040000000,041000000,041014000,041014050,Poblacion Barangay 9,13.942763,121.164211
040000000,041000000,041014000,041014051,Pusil,13.981369,121.154306
040000000,041000000,041014000,041014052,Quezon,13.890470,121.133801
040000000,041000000,041014000,041014053,Rizal,13.872726,121.160397
040000000,041000000,041014000,041014054,Sabang,13.949864,121.173096
040000000,041000000,041014000,041014055,Sampaguita,13.914036,121.143193
040000000,041000000,041014000,041014056,San Benito,13.933678,121.213632
040000000,041000000,041014000,041014057,San Carlos,13.949098,121.147620
040000000,041000000,041014000,041014058,San Celestino,13.913302,121.230988
040000000,041000000,041014000,041014059,San Francisco,13.893080,121.249720
040000000,041000000,041014000,041014060,San Guillermo,13.888631,121.159455
040000000,041000000,041014000,041014061,San Jose,13.935084,121.187135
040000000,041000000,041014000,041014062,San Lucas,14.017153,121.181623
040000000,041000000,041014000,041014063,San Salvador,13.971049,121.128515
040000000,041000000,041014000,041014064,Sapac,13.954378,121.204185
040000000,041000000,041014000,041014066,Sico,13.940236,121.130039
040000000,041000000,041014000,041014068,Santo Niño,13.962544,121.227539
040000000,041000000,041014000,041014069,Santo Toribio,13.909893,121.220674
040000000,041000000,041014000,041014070,Talisay,13.976495,121.221532
040000000,041000000,041014000,041014071,Tambo,13.949822,121.137371
040000000,041000000,041014000,041014072,Tangob,13.939210,121.195598
040000000,041000000,041014000,041014073,Tanguay,13.979705,121.135680
040000000,041000000,041014000,041014074,Tibig,13.961406,121.143841
040000000,041000000,041014000,041014075,Tipacan,13.917656,121.202246
040000000,041000000,041014000,041014076,Poblacion Barangay 9-A,13.941437,121.165700
040000000,041000000,041014000,041014077,Barangay 12,13.951441,121.126795
040000000,041000000,041015000,041015001,Apar,13.680407,121.314013
040000000,041000000,041015000,041015002,Balatbat,13.669031,121.195314
040000000,041000000,041015000,041015003,Balibago,13.623808,121.293640
040000000,041000000,041015000,041015004,Banalo,13.659493,121.179412
040000000,041000000,041015000,041015005,Biga,13.654857,121.330563
040000000,041000000,041015000,041015006,Bignay,13.686041,121.243522
040000000,041000000,041015000,041015007,Calo,13.688001,121.192408
040000000,041000000,041015000,041015008,Calumpit,13.706522,121.234912
040000000,041000000,041015000,041015009,Fabrica,13.640116,121.201290
040000000,041000000,041015000,041015010,Jaybanga,13.667812,121.288273
040000000,041000000,041015000,041015011,Lagadlarin,13.632823,121.209757
040000000,041000000,041015000,041015012,Mabilog Na Bundok,13.652750,121.232950
040000000,041000000,041015000,041015013,Malabrigo,13.613562,121.264168
040000000,041000000,041015000,041015014,Malalim Na Sanog,13.704797,121.190973
040000000,041000000,041015000,041015015,Malapad Na Parang,13.699670,121.221393
040000000,041000000,041015000,041015016,Masaguitsit,13.647150,121.194592
040000000,041000000,041015000,041015017,Nagtalongtong,13.668830,121.234185
040000000,041000000,041015000,041015018,Nagtoctoc,13.670501,121.263211
040000000,041000000,041015000,041015019,Olo-olo,13.639739,121.219912
040000000,041000000,041015000,041015020,Pinaghawanan,13.708182,121.272603
040000000,041000000,041015000,041015021,San Miguel,13.680138,121.214835
040000000,041000000,041015000,041015022,San Nicolas,13.686772,121.339805
040000000,041000000,041015000,041015023,Sawang,13.642753,121.246687
040000000,041000000,041015000,041015024,Soloc,13.635336,121.261159
040000000,041000000,041015000,041015025,Tayuman,13.660266,121.218654
040000000,041000000,041015000,041015026,Poblacion,13.647870,121.209355
040000000,041000000,041016000,041016001,Anilao Proper,13.759232,120.928580
040000000,041000000,041016000,041016002,Anilao East,13.759867,120.932950
040000000,041000000,041016000,041016003,Bagalangit,13.715992,120.885249
040000000,041000000,041016000,041016004,Bulacan,13.747581,120.946377
040000000,041000000,041016000,041016005,Calamias,13.754154,120.952228
040000000,041000000,041016000,041016006,Estrella,13.733431,120.917319
040000000,041000000,041016000,041016007,Gasang,13.720592,120.922055
040000000,041000000,041016000,041016008,Laurel,13.723784,120.913550
040000000,041000000,041016000,041016009,Ligaya,13.729308,120.895352
040000000,041000000,041016000,041016010,Mainaga,13.762295,120.954175
040000000,041000000,041016000,041016011,Mainit,13.694819,120.898631
040000000,041000000,041016000,041016012,Majuben,13.755455,120.926315
040000000,041000000,041016000,041016014,Malimatoc I,13.715964,120.912662
040000000,041000000,041016000,041016015,Malimatoc II,13.706646,120.907496
040000000,041000000,041016000,041016016,Nag-Iba,13.706489,120.896000
040000000,041000000,041016000,041016017,Pilahan,13.731370,120.919515
040000000,041000000,041016000,041016018,Poblacion,13.746914,120.939582
040000000,041000000,041016000,041016019,Pulang Lupa,13.737845,120.925454
040000000,041000000,041016000,041016020,Pulong Anahao,13.743604,120.920381
040000000,041000000,041016000,041016021,Pulong Balibaguhan,13.741028,120.941977
040000000,041000000,041016000,041016022,Pulong Niogan,13.754341,120.940286
040000000,041000000,041016000,041016023,Saguing,13.727520,120.928057
040000000,041000000,041016000,041016024,Sampaguita,13.747233,120.933131
040000000,041000000,041016000,041016025,San Francisco,13.760679,120.945986
040000000,041000000,041016000,041016026,San Jose,13.750276,120.913354
040000000,041000000,041016000,041016027,San Juan,13.766604,120.960137
040000000,041000000,041016000,041016028,San Teodoro,13.700348,120.889063
040000000,041000000,041016000,041016029,Santa Ana,13.749398,120.926191
040000000,041000000,041016000,041016030,Santa Mesa,13.740504,120.932280
040000000,041000000,041016000,041016031,Santo Niño,13.768177,120.955400
040000000,041000000,041016000,041016032,Santo Tomas,13.727624,120.918011
040000000,041000000,041016000,041016033,Solo,13.738324,120.903317
040000000,041000000,041016000,041016034,Talaga Proper,13.734231,120.933077
040000000,041000000,041016000,041016035,Talaga East,13.737688,120.937666
040000000,041000000,041017000,041017001,Bagong Pook,14.039314,121.176147
040000000,041000000,041017000,041017002,Bilucao,14.035732,121.110290
040000000,041000000,041017000,041017003,Bulihan,14.036679,121.139095
040000000,041000000,041017000,041017004,San Gregorio,14.044115,121.118841
040000000,041000000,041017000,041017005,Luta Del Norte,14.039085,121.158939
040000000,041000000,041017000,041017006,Luta Del Sur,14.035262,121.161527
040000000,041000000,041017000,041017008,Poblacion,14.046933,121.160597
040000000,041000000,041017000,041017012,San Andres,14.005083,121.149788
040000000,041000000,041017000,041017013,San Fernando,14.027451,121.161491
040000000,041000000,041017000,041017015,San Isidro East,14.037931,121.123662
040000000,041000000,041017000,041017016,San Juan,14.023002,121.139126
040000000,041000000,041017000,041017017,San Pedro II,14.047586,121.133936
040000000,041000000,041017000,041017018,San Pedro I,14.051575,121.145865
040000000,041000000,041017000,041017019,San Pioquinto,14.058605,121.160717
040000000,041000000,041017000,041017020,Santiago,14.016137,121.164988
040000000,041000000,041018000,041018001,District I,13.954654,121.110752
040000000,041000000,041018000,041018002,District II,13.960257,121.113415
040000000,041000000,041018000,041018003,District III,13.961412,121.109580
040000000,041000000,041018000,041018004,District IV,13.956633,121.118513
040000000,041000000,041018000,041018006,Bayorbor,13.980297,121.096020
040000000,041000000,041018000,041018008,Bubuyan,13.983552,121.108944
040000000,041000000,041018000,041018009,Calingatan,13.964145,121.121390
040000000,041000000,041018000,041018010,Kinalaglagan,14.000635,121.095150
040000000,041000000,041018000,041018011,Loob,13.979665,121.116370
040000000,041000000,041018000,041018012,Lumang Lipa,13.975739,121.088172
040000000,041000000,041018000,041018013,Manggahan,13.965060,121.093500
040000000,041000000,041018000,041018014,Nangkaan,13.989160,121.090014
040000000,041000000,041018000,041018015,San Sebastian,13.985200,121.102514
040000000,041000000,041018000,041018016,Santol,13.971102,121.104605
040000000,041000000,041018000,041018017,Upa,13.967540,121.113240
040000000,041000000,041018000,041018018,Barangay II-A,13.950463,121.115058
040000000,041000000,041019000,041019001,Aga,14.091087,120.785593
040000000,041000000,041019000,041019002,Balaytigui,14.123195,120.592625
040000000,041000000,041019000,041019003,Banilad,14.071775,120.738741
040000000,041000000,041019000,041019004,Barangay 10,14.069210,120.630184
040000000,041000000,041019000,041019005,Barangay 11,14.060289,120.635158
040000000,041000000,041019000,041019006,Barangay 12,14.065268,120.635952
040000000,041000000,041019000,041019007,Barangay 2,14.079360,120.630276
040000000,041000000,041019000,041019008,Barangay 3,14.072182,120.630607
040000000,041000000,041019000,041019009,Barangay 4,14.073145,120.634248
040000000,041000000,041019000,041019010,Barangay 5,14.074685,120.635421
040000000,041000000,041019000,041019011,Barangay 6,14.069648,120.637263
040000000,041000000,041019000,041019012,Barangay 7,14.069526,120.635031
040000000,041000000,041019000,041019013,Barangay 8,14.069434,120.633771
040000000,041000000,041019000,041019014,Barangay 9,14.069356,120.632479
040000000,041000000,041019000,041019015,Bilaran,14.050887,120.683602
040000000,041000000,041019000,041019016,Bucana,14.062856,120.628755
040000000,041000000,041019000,041019017,Bulihan,14.163962,120.659875
040000000,041000000,041019000,041019018,Bunducan,14.102748,120.649942
040000000,041000000,041019000,041019019,Butucan,14.139794,120.681119
